epoch,Clinical_Penalty,loss,root_mean_squared_error,val_Clinical_Penalty,val_loss,val_root_mean_squared_error
0,1.2026475667953491,6737.1015625,50.69292449951172,1.2065342664718628,4958.97021484375,45.40542984008789
1,1.2051191329956055,4420.18994140625,43.351829528808594,1.2103180885314941,4127.8125,42.24052429199219
2,1.2057609558105469,3717.3408203125,40.432960510253906,1.2094700336456299,3575.409423828125,39.84806442260742
3,1.209478735923767,3361.9970703125,38.82929229736328,1.211957573890686,3374.74951171875,38.94548416137695
4,1.2146198749542236,3225.64111328125,38.19963455200195,1.2201285362243652,3283.134521484375,38.539127349853516
5,1.2197462320327759,3144.954833984375,37.824493408203125,1.2171403169631958,3209.12451171875,38.19698715209961
6,1.224460482597351,3085.990234375,37.55158996582031,1.2257972955703735,3161.037353515625,37.985713958740234
7,1.2286945581436157,3041.528076171875,37.350494384765625,1.228100299835205,3119.95361328125,37.80662536621094
8,1.232442021369934,3008.044189453125,37.204551696777344,1.2328696250915527,3091.04443359375,37.69551467895508
9,1.2357265949249268,2983.643798828125,37.10439682006836,1.235013723373413,3069.150390625,37.60843276977539
10,1.2384581565856934,2966.95166015625,37.04149627685547,1.2407889366149902,3060.201904296875,37.5954475402832
11,1.2406277656555176,2956.2294921875,37.00621795654297,1.2390730381011963,3043.96337890625,37.52873611450195
12,1.242254614830017,2949.952392578125,36.98984909057617,1.2410767078399658,3039.89794921875,37.52234649658203
13,1.243272066116333,2946.436279296875,36.98242950439453,1.246435523033142,3045.4423828125,37.5727653503418
14,1.2439461946487427,2944.106689453125,36.97732925415039,1.2432332038879395,3035.30615234375,37.517433166503906
15,1.2443236112594604,2942.651611328125,36.973899841308594,1.2473424673080444,3042.475341796875,37.56906509399414
16,1.2445168495178223,2941.531982421875,36.97069549560547,1.2462128400802612,3036.672607421875,37.54175567626953
17,1.2446346282958984,2940.622802734375,36.96735763549805,1.2463603019714355,3037.357421875,37.54319381713867
18,1.244696021080017,2939.96142578125,36.96470260620117,1.2380355596542358,3027.565673828125,37.46955490112305
19,1.2446861267089844,2939.23681640625,36.96124267578125,1.2464500665664673,3037.384521484375,37.54176712036133
20,1.2447043657302856,2938.81298828125,36.95919418334961,1.2460054159164429,3035.005126953125,37.530723571777344
21,1.2446995973587036,2938.472412109375,36.9575309753418,1.2423208951950073,3028.52880859375,37.4882698059082
22,1.244673490524292,2938.1181640625,36.955657958984375,1.239600419998169,3026.865966796875,37.46916580200195
23,1.2446517944335938,2937.576416015625,36.952362060546875,1.2403223514556885,3026.267822265625,37.4724006652832
24,1.2446503639221191,2937.333740234375,36.951133728027344,1.2397949695587158,3026.523193359375,37.467926025390625
25,1.244604229927063,2937.276123046875,36.95057678222656,1.2414240837097168,3027.982421875,37.478111267089844
26,1.244596242904663,2936.883056640625,36.94832992553711,1.2445205450057983,3031.226318359375,37.50679397583008
27,1.244580864906311,2936.598876953125,36.94655990600586,1.2451494932174683,3032.251220703125,37.51354217529297
28,1.2445783615112305,2936.5029296875,36.94599533081055,1.2451987266540527,3031.27880859375,37.5123405456543
29,1.2445558309555054,2936.431640625,36.94589614868164,1.2407324314117432,3027.18701171875,37.47077560424805
30,1.2445309162139893,2936.283203125,36.94456100463867,1.2458523511886597,3034.388916015625,37.52372741699219
31,1.244535207748413,2936.164306640625,36.943885803222656,1.2398706674575806,3025.336181640625,37.464561462402344
32,1.2445164918899536,2936.11181640625,36.94346618652344,1.2451664209365845,3032.03955078125,37.51218032836914
33,1.2445021867752075,2935.906005859375,36.942169189453125,1.2474809885025024,3036.92333984375,37.54570770263672
34,1.244507074356079,2935.8916015625,36.94216537475586,1.24306058883667,3029.131103515625,37.488338470458984
35,1.2444908618927002,2935.81689453125,36.94163131713867,1.2415404319763184,3026.644775390625,37.474388122558594
36,1.2444932460784912,2935.678466796875,36.94095230102539,1.2418913841247559,3027.6669921875,37.477684020996094
37,1.2444891929626465,2935.769287109375,36.94129180908203,1.241260051727295,3026.345458984375,37.47229766845703
38,1.2444552183151245,2935.660888671875,36.940460205078125,1.248731255531311,3039.421142578125,37.56500244140625
39,1.2444709539413452,2935.557373046875,36.939979553222656,1.2460172176361084,3033.342041015625,37.522151947021484
40,1.24446702003479,2935.50244140625,36.93960952758789,1.243806004524231,3029.720947265625,37.495018005371094
41,1.244452714920044,2935.444091796875,36.939083099365234,1.2427208423614502,3027.978759765625,37.48332977294922
