epoch,Clinical_Penalty,loss,root_mean_squared_error,val_Clinical_Penalty,val_loss,val_root_mean_squared_error
0,1.170939326286316,1.4121259450912476,36.81657409667969,1.1730518341064453,1.377099871635437,33.26749801635742
1,1.162401795387268,1.3669565916061401,31.22868537902832,1.1608214378356934,1.3695509433746338,32.52191925048828
2,1.1618903875350952,1.3627195358276367,30.923372268676758,1.1764928102493286,1.3677409887313843,32.55426788330078
3,1.16144597530365,1.36048424243927,30.76483154296875,1.1686394214630127,1.365728735923767,32.446533203125
4,1.161339521408081,1.359225869178772,30.68132209777832,1.158470869064331,1.3641411066055298,31.968172073364258
5,1.1614258289337158,1.3583472967147827,30.639297485351562,1.175271987915039,1.3660080432891846,32.63471984863281
6,1.1616156101226807,1.3575751781463623,30.60382843017578,1.158001184463501,1.3635618686676025,32.06136703491211
7,1.161850929260254,1.3568025827407837,30.563568115234375,1.1652714014053345,1.3615630865097046,32.02943801879883
8,1.162047266960144,1.3562190532684326,30.55419158935547,1.1592426300048828,1.361053228378296,31.761857986450195
9,1.162158727645874,1.3557144403457642,30.5469913482666,1.177070140838623,1.3600866794586182,31.646495819091797
10,1.1621838808059692,1.355282187461853,30.537858963012695,1.1608785390853882,1.3597042560577393,31.944787979125977
11,1.1621742248535156,1.355037808418274,30.53197479248047,1.1770676374435425,1.3595863580703735,31.939773559570312
12,1.1621854305267334,1.3547155857086182,30.52048110961914,1.1709824800491333,1.359208345413208,31.868364334106445
13,1.1621437072753906,1.354439616203308,30.507549285888672,1.1733014583587646,1.3585638999938965,31.75770378112793
14,1.1621036529541016,1.3543447256088257,30.505735397338867,1.1772741079330444,1.3589099645614624,31.783945083618164
15,1.1620452404022217,1.354151725769043,30.495986938476562,1.1796859502792358,1.3611546754837036,32.365230560302734
16,1.1620030403137207,1.3540115356445312,30.488056182861328,1.1760923862457275,1.3588680028915405,31.937196731567383
17,1.1619510650634766,1.353743076324463,30.467647552490234,1.1596708297729492,1.3591868877410889,32.126834869384766
18,1.1618884801864624,1.3536490201950073,30.457530975341797,1.157814621925354,1.358777642250061,31.945234298706055
19,1.161777377128601,1.3535586595535278,30.44725227355957,1.159066915512085,1.3581130504608154,31.624792098999023
20,1.1618425846099854,1.3533821105957031,30.422054290771484,1.1755369901657104,1.3585141897201538,31.98002052307129
21,1.161781907081604,1.3532391786575317,30.39920425415039,1.1687039136886597,1.3573458194732666,31.459087371826172
22,1.1618331670761108,1.3531397581100464,30.381397247314453,1.1734260320663452,1.3570555448532104,31.447830200195312
23,1.1618118286132812,1.3529876470565796,30.368450164794922,1.179203748703003,1.3588086366653442,31.913522720336914
24,1.1618484258651733,1.352889895439148,30.352663040161133,1.158792495727539,1.3580321073532104,31.40288543701172
25,1.161919355392456,1.3527166843414307,30.331222534179688,1.1766526699066162,1.3602192401885986,32.164859771728516
26,1.161897897720337,1.3525450229644775,30.3138370513916,1.168543815612793,1.3596018552780151,32.126407623291016
27,1.1619449853897095,1.352503776550293,30.307472229003906,1.1672402620315552,1.3573169708251953,31.884601593017578
28,1.1619133949279785,1.352318525314331,30.29419708251953,1.1605215072631836,1.3581292629241943,31.899442672729492
29,1.161872386932373,1.352247953414917,30.283021926879883,1.177667498588562,1.3579670190811157,31.83560562133789
30,1.1619377136230469,1.3521188497543335,30.271726608276367,1.1630499362945557,1.3568342924118042,31.567140579223633
31,1.161866545677185,1.3519963026046753,30.25739860534668,1.1800258159637451,1.3584121465682983,31.901229858398438
32,1.1619373559951782,1.351921558380127,30.251489639282227,1.1540687084197998,1.3577367067337036,31.43571662902832
33,1.1619632244110107,1.3518383502960205,30.24260711669922,1.1735882759094238,1.3565508127212524,31.756160736083984
34,1.161970853805542,1.3516943454742432,30.23261260986328,1.1802215576171875,1.3568657636642456,31.680646896362305
35,1.1619104146957397,1.3516486883163452,30.22968101501465,1.1609232425689697,1.3593884706497192,32.08794403076172
36,1.1619435548782349,1.3515832424163818,30.22609519958496,1.175789475440979,1.3559045791625977,31.362167358398438
37,1.1619259119033813,1.351467490196228,30.217676162719727,1.1682208776474,1.3557623624801636,31.538482666015625
38,1.1619642972946167,1.351344108581543,30.20891571044922,1.1639717817306519,1.3565125465393066,31.656600952148438
39,1.1619645357131958,1.3513462543487549,30.208881378173828,1.1730657815933228,1.355664849281311,31.486326217651367
40,1.1619529724121094,1.3512622117996216,30.204132080078125,1.1688131093978882,1.3557485342025757,31.276390075683594
41,1.1619906425476074,1.3511099815368652,30.192644119262695,1.1777981519699097,1.356982707977295,31.817272186279297
42,1.161971092224121,1.3511178493499756,30.19405746459961,1.1816836595535278,1.3567841053009033,31.405248641967773
43,1.1619670391082764,1.3510664701461792,30.190715789794922,1.1509149074554443,1.357429027557373,31.502552032470703
44,1.161988615989685,1.3510409593582153,30.187646865844727,1.1840401887893677,1.3563106060028076,31.60500717163086
45,1.162024736404419,1.3509448766708374,30.18285369873047,1.1728805303573608,1.355247139930725,31.494539260864258
46,1.1620104312896729,1.3509459495544434,30.183202743530273,1.172835350036621,1.3572090864181519,31.87065315246582
47,1.1619799137115479,1.3509260416030884,30.183128356933594,1.1761893033981323,1.3564366102218628,31.719303131103516
48,1.1619935035705566,1.3508349657058716,30.17720603942871,1.1757968664169312,1.3564448356628418,31.744873046875
49,1.1619685888290405,1.3507905006408691,30.172515869140625,1.1718801259994507,1.3618196249008179,32.46921157836914
50,1.16192626953125,1.3507612943649292,30.172582626342773,1.1569466590881348,1.356202244758606,31.3952693939209
51,1.1619638204574585,1.3507620096206665,30.170021057128906,1.170128583908081,1.3548086881637573,31.376697540283203
52,1.1619247198104858,1.3506430387496948,30.16497802734375,1.1848037242889404,1.3615177869796753,32.429229736328125
53,1.1620179414749146,1.350683569908142,30.167287826538086,1.172174334526062,1.3547800779342651,31.21465492248535
54,1.1619582176208496,1.350673794746399,30.167835235595703,1.174914002418518,1.35498046875,31.414045333862305
55,1.1619728803634644,1.3506073951721191,30.162675857543945,1.155264139175415,1.3565516471862793,31.553544998168945
56,1.1619924306869507,1.3505827188491821,30.160926818847656,1.1650004386901855,1.3550459146499634,31.478946685791016
57,1.161927342414856,1.3504966497421265,30.157176971435547,1.1641532182693481,1.3555197715759277,31.286758422851562
58,1.1619364023208618,1.350446343421936,30.15249252319336,1.1675294637680054,1.3557043075561523,31.590503692626953
59,1.1619632244110107,1.3504472970962524,30.153974533081055,1.1780157089233398,1.3562358617782593,31.841854095458984
60,1.161968469619751,1.3504389524459839,30.154043197631836,1.1803808212280273,1.3572232723236084,31.891231536865234
61,1.161980152130127,1.3503777980804443,30.14979362487793,1.1752921342849731,1.3546175956726074,31.478429794311523
62,1.161983609199524,1.350321888923645,30.144929885864258,1.1582667827606201,1.3558826446533203,31.410749435424805
63,1.161975383758545,1.3503564596176147,30.150894165039062,1.1588093042373657,1.3556287288665771,31.512388229370117
64,1.1620138883590698,1.350294589996338,30.14621353149414,1.1679757833480835,1.355530858039856,31.550634384155273
65,1.161966323852539,1.3502041101455688,30.14020347595215,1.1763465404510498,1.354835033416748,31.4322452545166
66,1.1620105504989624,1.3502445220947266,30.14177703857422,1.1685432195663452,1.354836344718933,31.488195419311523
67,1.162013292312622,1.350199580192566,30.14071273803711,1.1649914979934692,1.3550492525100708,31.521663665771484
68,1.1619820594787598,1.3501440286636353,30.136499404907227,1.1857253313064575,1.359907865524292,32.219146728515625
69,1.1620197296142578,1.3500956296920776,30.13364028930664,1.1680734157562256,1.3545830249786377,31.400894165039062
70,1.1620450019836426,1.3501230478286743,30.13715362548828,1.1703823804855347,1.3556632995605469,31.646543502807617
71,1.1620500087738037,1.3501019477844238,30.135147094726562,1.1576671600341797,1.3559489250183105,31.4223575592041
72,1.1619949340820312,1.3500056266784668,30.12981414794922,1.1805542707443237,1.3559746742248535,31.607242584228516
73,1.1620612144470215,1.3500194549560547,30.12969207763672,1.1699655055999756,1.3544843196868896,31.458154678344727
