epoch,Clinical_Penalty,loss,root_mean_squared_error,val_Clinical_Penalty,val_loss,val_root_mean_squared_error
0,1.3162336349487305,27153.6015625,87.3823013305664,1.2849591970443726,3216.798095703125,40.81719970703125
1,1.2395930290222168,2157.32421875,33.494468688964844,1.2529902458190918,1257.197998046875,27.33245849609375
2,1.1885874271392822,982.3189697265625,23.81126594543457,1.2440663576126099,1003.3564453125,25.10336685180664
3,1.1761491298675537,785.9660034179688,21.654016494750977,1.2416996955871582,999.3056640625,25.147830963134766
4,1.1726025342941284,753.775390625,21.237781524658203,1.2466304302215576,1065.1070556640625,25.9432315826416
5,1.1715830564498901,744.3956298828125,21.118698120117188,1.239071249961853,987.7435302734375,25.027416229248047
6,1.1710983514785767,741.0401611328125,21.074495315551758,1.245230793952942,1072.821533203125,26.041725158691406
7,1.170827865600586,739.1992797851562,21.0509090423584,1.2459429502487183,1045.08642578125,25.769561767578125
8,1.1706888675689697,737.7367553710938,21.034618377685547,1.239257574081421,1037.2052001953125,25.64433479309082
9,1.1707209348678589,738.3465576171875,21.038009643554688,1.2369028329849243,986.787353515625,25.05279541015625
10,1.1704882383346558,736.1791381835938,21.013139724731445,1.2440178394317627,1030.798095703125,25.5983943939209
11,1.170455813407898,735.27587890625,21.002843856811523,1.2402002811431885,1020.9389038085938,25.455276489257812
12,1.1702824831008911,735.0186157226562,20.999839782714844,1.235861897468567,1002.59228515625,25.25129508972168
13,1.1702444553375244,734.5398559570312,20.990636825561523,1.231900691986084,948.8775024414062,24.523818969726562
14,1.1702834367752075,734.473876953125,20.989768981933594,1.2306715250015259,931.4383544921875,24.388835906982422
15,1.1700631380081177,733.7244262695312,20.979978561401367,1.2415874004364014,1033.79736328125,25.62078857421875
16,1.1700152158737183,733.163330078125,20.975011825561523,1.2394802570343018,990.5370483398438,25.126888275146484
17,1.1699351072311401,732.632080078125,20.970388412475586,1.2414507865905762,975.4778442382812,24.95711326599121
18,1.1699622869491577,732.5751342773438,20.969436645507812,1.2385555505752563,925.1417236328125,24.289657592773438
19,1.1699941158294678,733.1260375976562,20.97223663330078,1.2394131422042847,1016.3141479492188,25.402244567871094
20,1.170036792755127,732.2383422851562,20.96664047241211,1.2386640310287476,1018.526611328125,25.427122116088867
21,1.1698980331420898,731.822021484375,20.95979118347168,1.2427716255187988,1031.7303466796875,25.5848388671875
22,1.1700247526168823,732.4635009765625,20.968822479248047,1.2406704425811768,977.6572265625,24.95243263244629
23,1.1698426008224487,731.36572265625,20.951629638671875,1.2391698360443115,1080.2349853515625,26.16477394104004
24,1.1698758602142334,730.8096313476562,20.949886322021484,1.2382793426513672,1009.9451293945312,25.331241607666016
25,1.1698195934295654,731.1392822265625,20.951629638671875,1.2339283227920532,998.90869140625,25.193078994750977
26,1.169931173324585,731.3413696289062,20.9530086517334,1.2430007457733154,1028.7459716796875,25.592212677001953
27,1.1698269844055176,730.3616333007812,20.944549560546875,1.241260051727295,1002.4453125,25.245834350585938
28,1.169811725616455,730.3067626953125,20.943904876708984,1.242924451828003,998.6902465820312,25.232717514038086
