epoch,Clinical_Penalty,loss,root_mean_squared_error,val_Clinical_Penalty,val_loss,val_root_mean_squared_error
0,1.169945240020752,1.5041663646697998,45.30841827392578,1.1470199823379517,1.312675952911377,27.305238723754883
1,1.1353062391281128,1.296614408493042,24.973644256591797,1.1491549015045166,1.2694697380065918,23.498188018798828
2,1.1294684410095215,1.2712748050689697,22.582162857055664,1.136995792388916,1.2565443515777588,22.13636016845703
3,1.126001238822937,1.263343095779419,21.848520278930664,1.1299865245819092,1.2511179447174072,21.573591232299805
4,1.1239159107208252,1.259149193763733,21.474828720092773,1.1245657205581665,1.248070240020752,21.25057029724121
5,1.1225827932357788,1.2565274238586426,21.24593734741211,1.1278828382492065,1.2458699941635132,21.116886138916016
6,1.1216721534729004,1.2548261880874634,21.099864959716797,1.1223417520523071,1.2447667121887207,20.92259407043457
7,1.121067762374878,1.2536770105361938,21.0023136138916,1.1317205429077148,1.2437208890914917,20.9998779296875
8,1.1205556392669678,1.2528409957885742,20.93461036682129,1.1251745223999023,1.2429252862930298,20.832321166992188
9,1.1201575994491577,1.2522330284118652,20.886484146118164,1.123769998550415,1.2424592971801758,20.77895164489746
10,1.1198065280914307,1.2517848014831543,20.853023529052734,1.129408836364746,1.2421214580535889,20.876148223876953
11,1.1195145845413208,1.2514549493789673,20.829734802246094,1.126697063446045,1.2417525053024292,20.779285430908203
12,1.1193050146102905,1.2511875629425049,20.810449600219727,1.127455234527588,1.241548776626587,20.779016494750977
13,1.1191285848617554,1.2509839534759521,20.79680824279785,1.1307544708251953,1.2415385246276855,20.848064422607422
14,1.1189574003219604,1.2508138418197632,20.78658103942871,1.12803053855896,1.241273283958435,20.799503326416016
15,1.1188360452651978,1.2506818771362305,20.77867889404297,1.1243839263916016,1.2410932779312134,20.73187255859375
16,1.1187132596969604,1.2505744695663452,20.772470474243164,1.1273715496063232,1.2410626411437988,20.787012100219727
17,1.118586778640747,1.2504794597625732,20.76759147644043,1.1269816160202026,1.2409602403640747,20.75339126586914
18,1.1185263395309448,1.250410795211792,20.764142990112305,1.1231141090393066,1.2408852577209473,20.698373794555664
19,1.1184706687927246,1.2503553628921509,20.76180076599121,1.1330716609954834,1.241282343864441,20.89016342163086
20,1.1183931827545166,1.2503094673156738,20.760210037231445,1.1244131326675415,1.240788221359253,20.71543312072754
21,1.1183441877365112,1.2502747774124146,20.758874893188477,1.117112398147583,1.2410988807678223,20.644636154174805
22,1.1182622909545898,1.2502394914627075,20.758174896240234,1.1255550384521484,1.2407373189926147,20.718698501586914
23,1.1182265281677246,1.2502137422561646,20.757423400878906,1.1264699697494507,1.2407351732254028,20.74484634399414
24,1.118187665939331,1.2501938343048096,20.75705909729004,1.1299926042556763,1.2409168481826782,20.829452514648438
25,1.1181715726852417,1.2501780986785889,20.757200241088867,1.132521390914917,1.241086721420288,20.867773056030273
26,1.1181195974349976,1.2501671314239502,20.757429122924805,1.1262580156326294,1.2407011985778809,20.756635665893555
27,1.1180956363677979,1.2501524686813354,20.75743293762207,1.1194312572479248,1.2408396005630493,20.646875381469727
28,1.1180808544158936,1.2501412630081177,20.757211685180664,1.1302413940429688,1.2409069538116455,20.837980270385742
29,1.1180578470230103,1.2501353025436401,20.757984161376953,1.1222189664840698,1.2406615018844604,20.69923210144043
30,1.1180410385131836,1.2501293420791626,20.758319854736328,1.1248704195022583,1.2406471967697144,20.727767944335938
31,1.1180111169815063,1.2501238584518433,20.758655548095703,1.1269224882125854,1.240683913230896,20.754533767700195
32,1.1180129051208496,1.2501181364059448,20.758647918701172,1.1363452672958374,1.2415560483932495,20.982229232788086
33,1.1179840564727783,1.2501181364059448,20.75992202758789,1.1250200271606445,1.24064040184021,20.730466842651367
34,1.1179741621017456,1.2501188516616821,20.759910583496094,1.1260242462158203,1.240657091140747,20.742263793945312
35,1.1179996728897095,1.2501097917556763,20.7592830657959,1.1216789484024048,1.2406795024871826,20.67717170715332
36,1.117952823638916,1.2501099109649658,20.760583877563477,1.1235296726226807,1.2406381368637085,20.69887351989746
37,1.1179418563842773,1.2501106262207031,20.7607421875,1.125517725944519,1.2406435012817383,20.730512619018555
38,1.117942452430725,1.2501107454299927,20.760969161987305,1.1242272853851318,1.2406278848648071,20.726356506347656
39,1.1179369688034058,1.2501107454299927,20.761457443237305,1.1308101415634155,1.2409512996673584,20.861398696899414
40,1.117911696434021,1.2501088380813599,20.76158905029297,1.130591630935669,1.2409112453460693,20.846084594726562
41,1.117924690246582,1.2500990629196167,20.76107406616211,1.1318005323410034,1.2409924268722534,20.86209487915039
42,1.1179227828979492,1.250104308128357,20.76199722290039,1.1283667087554932,1.2407640218734741,20.805635452270508
43,1.1179238557815552,1.2501014471054077,20.761655807495117,1.1264005899429321,1.2406635284423828,20.75985336303711
44,1.1178898811340332,1.2501035928726196,20.76219367980957,1.1269410848617554,1.2406792640686035,20.757600784301758
45,1.1178991794586182,1.250110149383545,20.763063430786133,1.1261976957321167,1.2406563758850098,20.74942970275879
46,1.1179020404815674,1.2500956058502197,20.76177406311035,1.1327842473983765,1.2410818338394165,20.882511138916016
47,1.1178984642028809,1.2501014471054077,20.76247787475586,1.1309653520584106,1.2409381866455078,20.851852416992188
48,1.1178544759750366,1.2500970363616943,20.76306915283203,1.1290979385375977,1.2407739162445068,20.796478271484375
