epoch,Clinical_Penalty,loss,root_mean_squared_error,val_Clinical_Penalty,val_loss,val_root_mean_squared_error
0,1.2178922891616821,5701.611328125,48.04767990112305,1.2074508666992188,4275.3046875,43.033714294433594
1,1.1993943452835083,3856.1650390625,41.1001091003418,1.2110310792922974,3803.811279296875,41.054588317871094
2,1.2021942138671875,3452.09130859375,39.31022644042969,1.212486743927002,3491.141845703125,39.67166519165039
3,1.2068945169448853,3254.917724609375,38.40576171875,1.2209887504577637,3354.747802734375,39.07723617553711
4,1.2120345830917358,3150.4453125,37.918968200683594,1.220058798789978,3263.20361328125,38.655662536621094
5,1.2168140411376953,3076.076416015625,37.568416595458984,1.231088399887085,3198.7158203125,38.3894157409668
6,1.2212867736816406,3018.805908203125,37.29924011230469,1.2329869270324707,3145.106201171875,38.147308349609375
7,1.225258231163025,2974.50146484375,37.09230422973633,1.233469009399414,3104.708740234375,37.968040466308594
8,1.2287269830703735,2941.51953125,36.94072341918945,1.2445772886276245,3085.43115234375,37.92613983154297
9,1.2316739559173584,2917.454345703125,36.83210754394531,1.2467859983444214,3064.492919921875,37.84349060058594
10,1.2340881824493408,2900.703369140625,36.75837326049805,1.2467378377914429,3048.26123046875,37.768592834472656
11,1.2359176874160767,2889.512939453125,36.71092224121094,1.2512227296829224,3043.50390625,37.779640197753906
12,1.2372807264328003,2882.2587890625,36.68110275268555,1.2438979148864746,3028.15771484375,37.67085266113281
13,1.238183856010437,2877.3173828125,36.6606330871582,1.2516884803771973,3029.5244140625,37.72364044189453
14,1.2387393712997437,2873.73193359375,36.64593505859375,1.2549580335617065,3031.994873046875,37.75967788696289
15,1.239105463027954,2871.235595703125,36.63554382324219,1.2539801597595215,3027.1953125,37.72952651977539
16,1.2393081188201904,2869.205078125,36.62586212158203,1.2546582221984863,3026.203369140625,37.72996139526367
17,1.2393921613693237,2867.3974609375,36.617034912109375,1.2479244470596313,3014.570556640625,37.632469177246094
18,1.2394912242889404,2865.962646484375,36.610435485839844,1.253125786781311,3019.134765625,37.685951232910156
19,1.2395093441009521,2864.77734375,36.604366302490234,1.252799153327942,3016.760009765625,37.67301559448242
20,1.2395131587982178,2863.56103515625,36.59797286987305,1.247009515762329,3009.742431640625,37.604896545410156
21,1.2394715547561646,2862.5947265625,36.592647552490234,1.2555712461471558,3020.97607421875,37.711544036865234
22,1.2394546270370483,2861.97509765625,36.5894660949707,1.250921368598938,3011.149658203125,37.63221740722656
23,1.2394566535949707,2861.30029296875,36.5859260559082,1.2569046020507812,3023.52294921875,37.733070373535156
24,1.2394295930862427,2860.63720703125,36.581825256347656,1.2496434450149536,3007.3984375,37.60832214355469
25,1.2394177913665771,2860.064453125,36.57888412475586,1.2502607107162476,3007.17431640625,37.61083221435547
26,1.2393929958343506,2859.60986328125,36.57612228393555,1.24708890914917,3004.492431640625,37.5797119140625
27,1.2393841743469238,2859.0673828125,36.57325744628906,1.2564650774002075,3019.3916015625,37.709747314453125
28,1.2393380403518677,2858.75146484375,36.57126998901367,1.246663212776184,3003.852783203125,37.571998596191406
29,1.2393513917922974,2858.396240234375,36.56962585449219,1.25509512424469,3014.6123046875,37.676815032958984
30,1.2393035888671875,2858.13623046875,36.56767272949219,1.2490609884262085,3003.884033203125,37.586307525634766
31,1.2393224239349365,2857.915283203125,36.566680908203125,1.25067937374115,3005.114501953125,37.602237701416016
32,1.239301085472107,2857.63525390625,36.56520462036133,1.2444883584976196,3002.1494140625,37.553375244140625
33,1.239305019378662,2857.325439453125,36.5632438659668,1.246036171913147,3002.3056640625,37.559326171875
34,1.2392696142196655,2857.177734375,36.562339782714844,1.2532085180282593,3007.72216796875,37.6313362121582
35,1.2392688989639282,2857.014404296875,36.561302185058594,1.2520244121551514,3006.461669921875,37.61543273925781
36,1.2392463684082031,2856.72412109375,36.559654235839844,1.2529875040054321,3008.49560546875,37.63059997558594
37,1.239237904548645,2857.02392578125,36.56100845336914,1.2498277425765991,3003.31201171875,37.585670471191406
38,1.2392419576644897,2856.634765625,36.55900573730469,1.2471731901168823,3000.512939453125,37.559349060058594
39,1.2392477989196777,2856.54931640625,36.55851364135742,1.2461682558059692,3000.614990234375,37.552608489990234
40,1.2392219305038452,2856.355712890625,36.55745315551758,1.2541053295135498,3009.149658203125,37.642574310302734
41,1.23922860622406,2856.44384765625,36.55771255493164,1.2477633953094482,3000.93359375,37.56230545043945
42,1.239210844039917,2856.33154296875,36.557071685791016,1.2511054277420044,3004.62646484375,37.598995208740234
43,1.2392058372497559,2856.278076171875,36.5565071105957,1.24765145778656,3000.546875,37.560062408447266
44,1.2392009496688843,2856.21337890625,36.55637741088867,1.2491511106491089,3001.107421875,37.57197952270508
45,1.2391867637634277,2856.173583984375,36.5556526184082,1.2505141496658325,3002.713623046875,37.587032318115234
46,1.2391999959945679,2856.020263671875,36.55513000488281,1.2527366876602173,3006.21826171875,37.61799621582031
47,1.2391927242279053,2855.952880859375,36.55476760864258,1.2513599395751953,3003.283203125,37.59620666503906
48,1.239196538925171,2855.973388671875,36.55461120605469,1.2523903846740723,3005.36572265625,37.61177444458008
